"","C42_1","C42_2","C42_3","C42B_1","C42B_2","C42B_3","LNCAP_1","LNCAP_2","LNCAP_3","MR49F_1","MR49F_2","MR49F_3"
"ENSG00000004897",18.6034476957359,20.1506589999162,55.8126211359469,158.088505999549,198.182146366349,128.390495270672,155.443303419074,282.284762012747,472.32450654287,1197.19549390803,242.023117492426,23.1424456129282
"ENSG00000004961",7.99362112342056,25.9167502373231,111.697934578524,73.7660630838883,5.53895522904748,12.9491543684231,101.293878932757,39.9180075736602,8.46282588077248,40.5708372825169,195.224996649735,5.65595823781827
"ENSG00000004975",8.70828236459491,33.9624576811583,31.5293596157135,44.9930626432968,15.0368106493668,125.797557384186,20.7423379055609,195.336761161116,15.4857581406404,280.246559175992,66.8851105712878,11.5136585194998
"ENSG00000005001",0.375554946043582,0.513359185179457,0.474650409567722,54.2403787373301,1.38574231432836,5.52025930067725,0.897375646047357,7.79832806185852,1.46244735434484,1.21410625966769,0.371282450678716,0.106727095605119
"ENSG00000005007",26.7102163631428,18.8619439787478,195.29331634135,46.9422275812602,24.3606726001897,165.197709017466,95.9341182541303,1117.06584794485,18.3228517915639,244.172199905925,225.454205433295,9.92935014492495
"ENSG00000005020",6.46476930326968,5.96542698216061,13.5968922055956,148.660374054051,9.70934539121422,136.812980847463,123.13396511316,127.572648806814,33.5617743336266,97.2496086297408,22.866454432107,7.56691823499634
"ENSG00000005022",248.604035413584,88.1561709759471,215.551607402801,186.932990574612,177.610512326754,192.030776048838,1153.3411463876,1098.23615718313,58.5606125652489,1359.48130077855,812.190874344725,103.99460109685
"ENSG00000005059",0.253894679054495,0.282141956830586,1.38634144316391,49.7810906830358,5.5515368920671,14.6022290992589,0.361863815711304,23.7340419273955,0.195170005527637,0.748887973252965,1.47505885016481,0.20541834526771
"ENSG00000005073",2.40153186337247,4.95094611129047,11.5054976328152,73.7506480525947,0.650987721203977,23.4758393717127,0.580489871036884,1.34453932101009,0.0773865230700835,0,0.138560819456623,0
"ENSG00000005075",6.59491584088814,11.2005315349274,34.054841515978,36.3710681928382,1.25775478559695,33.661172819638,59.9302827441291,20.1180271808584,2.59000849536063,17.5171676613881,145.817849754795,2.35107305793932
"ENSG00000005100",16.101464046783,25.8009816426442,78.9010694508047,237.656758505545,45.1216581838565,221.466532244887,243.62081100932,1411.29482522076,30.6332483994065,145.474051224606,280.148005660457,30.6333854398578
"ENSG00000005156",20.4782353102036,23.1679712577621,271.319277714326,1789.36896192943,37.8739498097044,203.295797843521,126.613747192167,233.688152994619,64.1431454996563,248.615967160146,250.182022284688,44.8062395892206
"ENSG00000005175",7.78033124360152,37.1572020522814,97.0242644571226,885.984887751649,34.2860653893377,180.250308687757,178.657335299753,1537.93256695341,47.54426164058,87.5326729861618,537.590114805399,30.2364996435924
"ENSG00000005187",14.5479756909212,32.6741868825343,15.5737950249173,54.8480654389327,7.89290412292009,52.4165240941438,104.778421722158,453.07187683333,53.1477742691488,39.1714942357047,24.1366052065973,6.01089642938462
"ENSG00000005189",16.230193646354,12.4354322605065,145.56585153221,25.0593599834623,6.11238669420493,74.0438199076595,91.5628215845148,126.920157120127,4.03933907147263,38.2648096445827,11.2974837466864,2.96469371601726
"ENSG00000005194",9.8138729654859,26.2107390953347,41.560641698266,170.585813756834,19.6125389265058,73.7043326530728,130.717719107565,151.112499892544,10.9175996317591,37.8075553469256,40.836521212429,20.8270528587412
